type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Cal_Capacity,CE,Cycle
discharge,[2.008e+03 4.000e+00 5.000e+00 6.000e+00 2.500e+01 1.890e+00],24,6,30,4535,04535.csv,1.9010667141979305,,,1.8951600714558559,68.89033159682296,15
discharge,[2008.       4.       5.      10.      30.      32.312],24,6,32,4537,04537.csv,1.8891989948061458,,,1.883582121219505,68.36998425681516,16
discharge,[2008.       4.       5.      14.      34.      41.468],24,6,34,4539,04539.csv,1.878278372248849,,,1.8725436779332119,68.30825888674765,17
discharge,[2008.       4.       5.      18.      39.      25.218],24,6,36,4541,04541.csv,1.8675697161520206,,,1.8619512502094013,68.09286868320058,18
discharge,[2008.       4.       5.      22.      46.      35.484],24,6,38,4543,04543.csv,1.8675892574453767,,,1.8515208332200854,72.15223052041533,19
discharge,[2008.       4.      18.      21.      10.      19.796],24,6,41,4546,04546.csv,1.979626548250818,,,1.9736765399479166,71.49063569582579,20
discharge,[2008    4   19    2   29    9],24,6,45,4550,04550.csv,1.9575499080884022,,,1.951745188283333,68.19546443012017,21
discharge,[2008.       4.      19.       7.      47.      15.703],24,6,49,4554,04554.csv,1.9458150170787551,,,1.940226322864785,67.7717914491346,22
discharge,[2.0080e+03 4.0000e+00 1.9000e+01 1.3000e+01 1.0000e+00 4.2562e+01],24,6,53,4558,04558.csv,1.9242461121680094,,,1.9187650568202614,69.12566445683288,23
discharge,[2008.       4.      19.      18.      27.      29.828],24,6,57,4562,04562.csv,1.9459811331421641,,,1.9291093143942077,65.80066195746305,24
discharge,[2008.       4.      19.      23.      41.      55.687],24,6,61,4566,04566.csv,1.901407930553079,,,1.8849157537110535,67.94536743347756,25
discharge,[2008.       4.      20.       4.      54.      41.734],24,6,65,4570,04570.csv,1.878674213680085,,,1.87414325464221,68.0788801580784,26
discharge,[2008.       4.      20.      10.      16.      28.859],24,6,69,4574,04574.csv,1.8683061328264219,,,1.8637310149277466,66.10664489200411,27
discharge,[2008.       4.      20.      15.      37.       5.281],24,6,73,4578,04578.csv,1.8560244070082998,,,1.8524622770127506,65.85008809837909,28
discharge,[2008.       4.      20.      20.      50.      38.921],24,6,77,4582,04582.csv,1.8451997961855777,,,1.8317854322404368,68.20146760098287,29
discharge,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],24,6,81,4586,04586.csv,1.857228890885317,,,1.852832611633089,68.74097740231497,30
discharge,[2008.       4.      22.      15.      33.      49.875],24,6,85,4590,04590.csv,1.9247760889090635,,,1.9168618123414198,68.76193976540485,31
discharge,[2008.       4.      22.      20.      26.      18.921],24,6,89,4594,04594.csv,1.8822317526092551,,,1.875043732687519,92.04551633560641,32
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 1.0000e+00 1.8000e+01 1.1796e+01],24,6,93,4598,04598.csv,1.855276687885587,,,1.8541449963746555,92.7573097001041,33
discharge,[2008.       4.      23.       6.      18.      19.921],24,6,97,4602,04602.csv,1.8392508917181876,,,1.838617226826274,92.54095152306915,34
discharge,[2.008e+03 4.000e+00 2.300e+01 1.100e+01 8.000e+00 3.120e-01],24,6,101,4606,04606.csv,1.8185396073994429,,,1.818338102573611,93.52011768964353,35
discharge,[2008.       4.      23.      16.       6.      25.171],24,6,105,4610,04610.csv,1.8134770059567056,,,1.8132176360969137,93.0004931973842,36
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 2.1000e+01 2.0000e+00 5.8296e+01],24,6,109,4614,04614.csv,1.7971018450305436,,,1.7974780898523675,92.83970115256989,37
discharge,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],24,6,113,4618,04618.csv,1.7810046294120476,,,1.781611297230003,93.19640753189447,38
discharge,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],24,6,117,4622,04622.csv,1.7710130422682329,,,1.77181033355103,93.06781193315466,39
discharge,[2008.       4.      24.      11.      49.      24.281],24,6,121,4626,04626.csv,1.7604712448170943,,,1.7610903422422535,93.20894799658976,40
discharge,[2008.       4.      24.      16.      45.      56.015],24,6,125,4630,04630.csv,1.7502913788006587,,,1.751105126021283,93.18545990406452,41
discharge,[2008.       4.      24.      21.      38.      11.078],24,6,129,4634,04634.csv,1.7394925037732578,,,1.740327152720653,94.60063286020608,42
discharge,[2008.       4.      25.      12.       3.      44.093],24,6,133,4638,04638.csv,1.7546766553637203,,,1.7547990938044695,95.80393184927144,43
discharge,[2008.       4.      25.      20.       3.      55.921],24,6,135,4640,04640.csv,1.7659390941842175,,,1.766368310138418,92.87648059993523,44
discharge,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],24,6,139,4644,04644.csv,1.7337887419624838,,,1.735110787727273,91.68815369743157,45
discharge,[2008.      4.     26.      5.     57.     35.14],24,6,143,4648,04648.csv,1.713325912040734,,,1.71477769856,92.74482866013811,46
discharge,[2008.       4.      26.      10.      58.      25.843],24,6,147,4652,04652.csv,1.7024077813673466,,,1.7039111245004774,99.89206950805382,47
discharge,[2008.       4.      29.      12.      15.      56.953],24,6,149,4654,04654.csv,1.82371946178183,,,1.8227010628832712,99.92140182098669,48
discharge,[2008.       4.      29.      17.       5.      27.781],24,6,153,4658,04658.csv,1.8081284050314708,,,1.8072630573005624,91.17632653199067,49
discharge,[2008.      4.     29.     22.      0.      4.75],24,6,157,4662,04662.csv,1.7757610945034283,,,1.7761715610415487,91.37447168872649,50
discharge,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],24,6,161,4666,04666.csv,1.7447409841836798,,,1.7453753660436848,92.52432062023698,51
discharge,[2008.       4.      30.       7.      41.      42.578],24,6,165,4670,04670.csv,1.729207034132373,,,1.73025321625,92.04456025577934,52
discharge,[2008.       4.      30.      12.      28.      49.265],24,6,169,4674,04674.csv,1.7081086552553244,,,1.709448232966571,93.02046739272753,53
discharge,[2008.      4.     30.     17.     20.     16.14],24,6,173,4678,04678.csv,1.6975954237461768,,,1.6993078426569561,92.77960409907601,54
discharge,[2008.       4.      30.      22.      14.      54.062],24,6,177,4682,04682.csv,1.6820634524029463,,,1.6841521756941251,92.88037648554919,55
discharge,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],24,6,181,4686,04686.csv,1.6714768322295086,,,1.6739413047459173,93.10929302124126,56
discharge,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],24,6,185,4690,04690.csv,1.6607591387047655,,,1.6632909527421325,93.25374848634056,57
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],24,6,189,4694,04694.csv,1.651121015038069,,,1.653674746791908,93.2796062433178,58
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],24,6,193,4698,04698.csv,1.6401349256190927,,,1.6429223824304349,93.09964561866877,59
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],24,6,197,4702,04702.csv,1.6291999416165441,,,1.6323266365579723,92.54373948070828,60
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],24,6,201,4706,04706.csv,1.6088496302961666,,,1.6122343347973762,93.276082383582,61
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],24,6,205,4710,04710.csv,1.6035244898969248,,,1.6073943290009722,93.46347027385882,62
discharge,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],24,6,209,4714,04714.csv,1.5989712144027983,,,1.6021647282839508,93.28337076586375,63
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],24,6,213,4718,04718.csv,1.5876273123575604,,,1.592132140925383,93.33484079348466,64
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],24,6,215,4720,04720.csv,1.5829719744686166,,,1.587007018403223,93.00312960759557,65
discharge,[2008.       5.       3.       4.      13.       8.609],24,6,219,4724,04724.csv,1.567137636713563,,,1.5715691473764704,93.41796765115113,66
discharge,[2008.       5.       3.       9.      10.      19.812],24,6,223,4728,04728.csv,1.5613446139713882,,,1.5661281282520487,93.15912914705756,67
discharge,[2008.       5.       3.      14.       4.      34.187],24,6,227,4732,04732.csv,1.5511711892790419,,,1.5560045679914536,93.54811678838655,68
discharge,[2008.       5.       3.      18.      58.      13.468],24,6,231,4736,04736.csv,1.5406741606295171,,,1.5508681543859304,93.15400668925223,69
discharge,[2008.       5.       3.      23.      42.      30.093],24,6,235,4740,04740.csv,1.5253138744624433,,,1.5356035472482663,94.00465252204955,70
discharge,[2008    5    4    4   41   40],24,6,239,4744,04744.csv,1.5301570318067428,,,1.5351770084728837,93.30570826175773,71
discharge,[2008.       5.       4.       9.      40.      11.906],24,6,243,4748,04748.csv,1.5246566834474087,,,1.5300884366418652,93.40275845232073,72
discharge,[2008.       5.       4.      14.      38.      13.359],24,6,247,4752,04752.csv,1.5145492986655427,,,1.5200950587537312,93.52464332301237,73
discharge,[2008.      5.      4.     19.     37.      7.89],24,6,251,4756,04756.csv,1.509391504602082,,,1.5150918430638722,93.75512724802054,74
discharge,[2008.       5.       5.       0.      35.      53.968],24,6,255,4760,04760.csv,1.5039974333050705,,,1.509709745577411,93.4749064358397,75
discharge,[2008.       5.       5.       5.      28.      13.937],24,6,259,4764,04764.csv,1.4935201918040188,,,1.499390374186687,93.98296787882842,76
discharge,[2008.     5.     5.    11.    41.    31.5],24,6,263,4768,04768.csv,1.4876323024497422,,,1.4992019871805138,96.92841114847256,77
discharge,[2008.       5.       5.      20.      40.       8.562],24,6,265,4770,04770.csv,1.5302876214401704,,,1.54041359328662,96.35958171911591,78
discharge,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 3.8000e+01 4.6265e+01],24,6,269,4774,04774.csv,1.5040760088360112,,,1.5099419935709968,91.70435816207682,79
discharge,[2008.       5.       6.       6.      37.       6.296],24,6,273,4778,04778.csv,1.4887593608730894,,,1.4998643153141413,92.7134691512518,80
discharge,[2008.       5.       6.      11.      25.      21.031],24,6,277,4782,04782.csv,1.4782779285546637,,,1.4846557854358584,93.65476592747133,81
discharge,[2008.       5.       6.      16.      23.      36.296],24,6,281,4786,04786.csv,1.478459982215684,,,1.4840485646208754,93.83369335163353,82
discharge,[2008.       5.       6.      21.      21.      49.265],24,6,285,4790,04790.csv,1.473214844899973,,,1.4795214944456268,93.76136490991396,83
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 2.0000e+00 1.7000e+01 2.5156e+01],24,6,289,4794,04794.csv,1.4675164935067897,,,1.4738616510469438,93.57633080668417,84
discharge,[2008.       5.       7.       7.       4.       2.109],24,6,293,4798,04798.csv,1.4516292657521335,,,1.4635461874429152,93.79306255741811,85
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 1.2000e+01 1.0000e+00 4.9906e+01],24,6,297,4802,04802.csv,1.4519237720967177,,,1.4585089735492502,93.71324250603664,86
discharge,[2008.       5.       7.      16.      59.      29.937],24,6,301,4806,04806.csv,1.4471484694777745,,,1.4537202112576688,94.26581635862028,87
discharge,[2008.       5.       7.      21.      56.       9.656],24,6,305,4810,04810.csv,1.4468538105659885,,,1.4535876308098161,94.24900354593086,88
discharge,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 5.3000e+01 4.9937e+01],24,6,309,4814,04814.csv,1.4416741930284678,,,1.4484250662208549,96.19016790694887,89
discharge,[2008.       5.       9.      20.      28.       9.734],24,6,315,4820,04820.csv,1.5463902376915637,,,1.550637140061466,97.92600777923805,90
discharge,[2.008e+03 5.000e+00 1.000e+01 1.000e+00 2.100e+01 5.650e+01],24,6,319,4824,04824.csv,1.51470559175661,,,1.51974079832893,92.81998925832497,91
discharge,[2008    5   10    6   18   12],24,6,323,4828,04828.csv,1.4989786083335404,,,1.504639760448522,93.62191963345077,92
discharge,[2008.       5.      10.      11.      16.       4.843],24,6,327,4832,04832.csv,1.4831110745410492,,,1.48893380480334,93.74298896479482,93
discharge,[2008.       5.      10.      16.      11.      56.109],24,6,331,4836,04836.csv,1.4729664825468278,,,1.4791438407138462,94.15830340370316,94
discharge,[2008.       5.      10.      21.       7.      54.625],24,6,335,4840,04840.csv,1.4627604396099307,,,1.4689168032009603,94.12792183473002,95
discharge,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.0000e+00 2.1796e+01],24,6,339,4844,04844.csv,1.4518364681062514,,,1.4636033676844993,94.37700289946827,96
discharge,[2008.       5.      11.       6.      55.      27.734],24,6,343,4848,04848.csv,1.4468670644030392,,,1.4535177529669763,94.29573382105842,97
discharge,[2008.       5.      11.      11.      52.      47.187],24,6,347,4852,04852.csv,1.441380399427779,,,1.4483292168737059,94.25196656142043,98
discharge,[2008.       5.      11.      16.      49.      58.921],24,6,351,4856,04856.csv,1.431210744960774,,,1.443478401009317,94.47702844804104,99
discharge,[2008.       5.      11.      21.      47.      12.843],24,6,355,4860,04860.csv,1.4260247179525716,,,1.4382074361171686,94.47495902980603,100
discharge,[2.0080e+03 5.0000e+00 1.2000e+01 2.0000e+00 3.6000e+01 5.8921e+01],24,6,359,4864,04864.csv,1.420487649966195,,,1.4276630055524306,94.25946993719307,101
discharge,[2008.       5.      12.      12.      56.      34.781],24,6,363,4868,04868.csv,1.4207006230355006,,,1.4329733354101768,94.99972589915207,102
discharge,[2008.       5.      12.      18.      59.      59.453],24,6,366,4871,04871.csv,1.452255804330839,,,1.458336918919945,96.91978828234966,103
discharge,[2008.       5.      12.      23.      53.      17.609],24,6,370,4875,04875.csv,1.431557632772571,,,1.4378986187666694,92.93332269664376,104
discharge,[2008.       5.      13.       4.      35.      25.359],24,6,374,4879,04879.csv,1.415015751158943,,,1.4274296854207595,94.16656720501645,105
discharge,[2008.       5.      13.       9.      24.       4.718],24,6,378,4883,04883.csv,1.4097311506517451,,,1.4169469083291137,94.3769545253571,106
discharge,[2008.       5.      13.      14.      20.      24.937],24,6,382,4887,04887.csv,1.404917318129309,,,1.4118801339316913,94.25393219976489,107
discharge,[2008.       5.      13.      19.       4.      20.531],24,6,386,4891,04891.csv,1.395164296571563,,,1.4021454722802318,94.48125638490787,108
discharge,[2008.       5.      13.      23.      59.      26.015],24,6,390,4895,04895.csv,1.3945343832614077,,,1.4018852993182622,94.49478357196307,109
discharge,[2008.       5.      14.       4.      55.      57.453],24,6,394,4899,04899.csv,1.3893171179312644,,,1.3969420872890295,94.52703279496794,110
discharge,[2008.       5.      14.       9.      52.      22.062],24,6,398,4903,04903.csv,1.3838379472327809,,,1.3915456676111113,94.60833283355716,111
discharge,[2008.       5.      14.      14.      35.      22.515],24,6,402,4907,04907.csv,1.3736814238195123,,,1.3864168845798943,94.86964322760565,112
discharge,[2008.      5.     14.     19.     31.     39.39],24,6,406,4911,04911.csv,1.3786059891863676,,,1.386376091098413,94.53070629883017,113
discharge,[2008.       5.      15.       0.      27.      55.625],24,6,410,4915,04915.csv,1.3737600299108574,,,1.3812441370222932,94.54835416018523,114
discharge,[2008.      5.     15.      5.     24.      4.89],24,6,414,4919,04919.csv,1.3682580583942712,,,1.376071607207668,94.6363421264754,115
discharge,[2008.       5.      15.      10.      20.       3.875],24,6,418,4923,04923.csv,1.3633024037317505,,,1.3711392681623933,94.66731578106251,116
discharge,[2008.       5.      15.      15.      10.      59.437],24,6,422,4927,04927.csv,1.3580966140172601,,,1.3656967247916671,94.6655338804735,117
discharge,[2008.      5.     15.     19.     56.     47.39],24,6,426,4931,04931.csv,1.353269090999531,,,1.3661418853498932,94.97781990265705,118
discharge,[2008.       5.      16.      16.      54.      59.812],24,6,430,4935,04935.csv,1.3841605738237488,,,1.3912052824532912,96.61881724670428,119
discharge,[2008.       5.      16.      21.      37.      39.671],24,6,432,4937,04937.csv,1.4051467790651473,,,1.411981093530159,95.2947263573955,120
discharge,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 3.2000e+01 1.3968e+01],24,6,436,4941,04941.csv,1.378719022627353,,,1.3915400315273345,93.61711787591864,121
discharge,[2008.       5.      17.       7.      25.      19.906],24,6,440,4945,04945.csv,1.3682657783199066,,,1.3762979174526355,94.03415722381612,122
discharge,[2008.      5.     17.     12.     21.     15.89],24,6,444,4949,04949.csv,1.3573151296618016,,,1.37047838810736,94.54912197972958,123
discharge,[2008.       5.      17.      17.      15.      37.281],24,6,448,4953,04953.csv,1.3524934638801596,,,1.360726798211504,94.4373611257407,124
discharge,[2008.       5.      17.      22.      10.      51.218],24,6,452,4957,04957.csv,1.3474099151661236,,,1.3552234831776342,94.74670197143486,125
discharge,[2008.       5.      18.       3.       5.      19.265],24,6,456,4961,04961.csv,1.3370075130842318,,,1.3504549571197413,94.77442202308804,126
discharge,[2008.       5.      18.       8.       0.      50.421],24,6,460,4965,04965.csv,1.3312352966718526,,,1.345146149847897,94.74408506995228,127
discharge,[2008.       5.      18.      12.      44.      48.437],24,6,464,4969,04969.csv,1.3259303781727643,,,1.3346540714069266,94.67260667748809,128
discharge,[2008.       5.      18.      17.      36.      29.734],24,6,468,4973,04973.csv,1.321578743867529,,,1.3349560734147667,94.94324480467824,129
discharge,[2008.       5.      18.      22.      31.      45.515],24,6,472,4977,04977.csv,1.321225074066109,,,1.3298984156795153,94.66100726020184,130
discharge,[2008.       5.      19.       3.      27.       7.765],24,6,476,4981,04981.csv,1.3156485301862682,,,1.3245411353192185,94.77089423775115,131
discharge,[2008.       5.      19.      15.      34.      33.625],24,6,480,4985,04985.csv,1.3209025697502388,,,1.3295426410115443,95.55542264133355,132
discharge,[2008.       5.      19.      20.      59.      48.437],24,6,482,4987,04987.csv,1.3474328767273906,,,1.355597847671701,96.62228698337633,133
discharge,[2.0080e+03 5.0000e+00 2.0000e+01 1.0000e+00 1.6000e+01 4.2609e+01],24,6,484,4989,04989.csv,1.3260128072353616,,,1.3346826278495674,93.54159142097055,134
discharge,[2008.       5.      20.       6.      12.       6.265],24,6,488,4993,04993.csv,1.3101186784831063,,,1.3245585550865002,94.46137548917396,135
discharge,[2008.       5.      20.      11.       7.      23.453],24,6,492,4997,04997.csv,1.30521620229393,,,1.3140799301946262,94.43191428365584,136
discharge,[2008.       5.      20.      15.      57.      27.312],24,6,496,5001,05001.csv,1.3004061951355774,,,1.3143740017775962,95.2391146310305,137
discharge,[2008.       5.      20.      20.      50.      39.015],24,6,500,5005,05005.csv,1.300235735841116,,,1.3091817554324618,94.65821561614383,138
discharge,[2.0080e+03 5.0000e+00 2.1000e+01 1.0000e+00 3.9000e+01 3.8968e+01],24,6,504,5009,05009.csv,1.2895066722480755,,,1.30402382127796,94.81450778755361,139
discharge,[2008.       5.      21.       6.      24.      27.281],24,6,508,5013,05013.csv,1.279253057384795,,,1.293321127279057,94.49852960172687,140
discharge,[2008.       5.      21.      11.      18.       6.015],24,6,512,5017,05017.csv,1.2792078171714618,,,1.288407692571272,94.52190569791811,141
discharge,[2008.       5.      21.      16.      10.      21.203],24,6,516,5021,05021.csv,1.274036760902923,,,1.2884364980789476,95.15247879613479,142
discharge,[2.008e+03 5.000e+00 2.100e+01 2.100e+01 2.000e+00 9.781e+00],24,6,520,5025,05025.csv,1.2741273923001468,,,1.283745096200587,94.77610070834147,143
discharge,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 4.2000e+01 5.9218e+01],24,6,524,5029,05029.csv,1.2637639426440779,,,1.273224119339934,94.80134077026781,144
discharge,[2008.       5.      22.       6.      32.      40.921],24,6,528,5033,05033.csv,1.2581373688955233,,,1.2677020742958054,94.37934551667271,145
discharge,[2008.       5.      22.      11.      23.      22.187],24,6,532,5037,05037.csv,1.253259864055301,,,1.2677489275246505,95.10416094549885,146
discharge,[2008.      5.     22.     16.     17.     58.89],24,6,536,5041,05041.csv,1.2532313315493426,,,1.268325365393672,95.07461988113887,147
discharge,[2008.       5.      22.      20.      59.      50.203],24,6,540,5045,05045.csv,1.2480874960313577,,,1.2575076207397566,94.69154471453966,148
discharge,[2008.       5.      23.      12.      13.      16.359],24,6,544,5049,05049.csv,1.2534354284944844,,,1.2629892878384843,95.29633189668158,149
discharge,[2008.       5.      23.      20.      14.      29.875],24,6,547,5052,05052.csv,1.2898048773266901,,,1.2986400344606561,98.27927838027114,150
discharge,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 9.0000e+00 2.1562e+01],24,6,551,5056,05056.csv,1.2635402021758835,,,1.272816469127246,92.90025430207407,151
discharge,[2008.       5.      24.       6.       0.      20.156],24,6,555,5060,05060.csv,1.2479761706842853,,,1.257580494853201,93.82567226285687,152
discharge,[2008.       5.      24.      10.      42.      50.484],24,6,559,5064,05064.csv,1.2321202877943334,,,1.2472296381942605,94.41003660508859,153
discharge,[2008.       5.      24.      15.      31.      10.593],24,6,563,5068,05068.csv,1.2271137666213534,,,1.2424844056993356,94.56583458762255,154
discharge,[2008.       5.      24.      20.      21.      13.437],24,6,567,5072,05072.csv,1.2217397581377356,,,1.2319413255121814,94.28129207247396,155
discharge,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 6.0000e+00 4.9828e+01],24,6,571,5076,05076.csv,1.211102678915174,,,1.226384609075,94.73575406784246,156
discharge,[2008.      5.     25.      5.     57.     17.89],24,6,575,5080,05080.csv,1.2056159765131735,,,1.2212285879422224,94.62103760185978,157
discharge,[2008.       5.      25.      10.      51.      37.015],24,6,579,5084,05084.csv,1.2008936262717274,,,1.2162778347409888,94.71452053227995,158
discharge,[2008.      5.     25.     15.     37.      8.89],24,6,583,5088,05088.csv,1.1905903985558335,,,1.206184527532516,94.67285623519314,159
discharge,[2008.       5.      25.      20.      23.       4.453],24,6,587,5092,05092.csv,1.185179251041941,,,1.2010781540171513,94.54871878455559,160
discharge,[2.008e+03 5.000e+00 2.600e+01 1.000e+00 1.300e+01 2.796e+00],24,6,591,5096,05096.csv,1.1796706818144624,,,1.1954811739373599,94.53713114385108,161
discharge,[2.008e+03 5.000e+00 2.600e+01 6.000e+00 1.000e+00 8.171e+00],24,6,595,5100,05100.csv,1.1745952836753915,,,1.190459899844892,94.75981455128579,162
discharge,[2008.       5.      26.      10.      44.      38.468],24,6,599,5104,05104.csv,1.15381833159625,,,1.169914160594837,94.97646973658404,163
discharge,[2008.       5.      26.      15.      30.      43.968],24,6,603,5108,05108.csv,1.1644009557372264,,,1.175149807396184,94.18309335778974,164
discharge,[2008.       5.      26.      20.      21.       4.921],24,6,607,5112,05112.csv,1.1587974947916069,,,1.17477430691358,94.87159133458451,165
discharge,[2008.       5.      27.      15.      52.      41.359],24,6,611,5116,05116.csv,1.1749748834769171,,,1.1905297936584642,96.82208920522596,166
discharge,[2008.       5.      27.      20.      45.      42.125],24,6,613,5118,05118.csv,1.1856752327929356,,,1.2008651319055554,95.14218225648037,167
discharge,[2.0080e+03 4.0000e+00 2.0000e+00 1.5000e+01 2.5000e+01 4.1593e+01],24,7,1,5738,05738.csv,1.89105229539079,,,1.9252770830000001,72.59018968257955,1
discharge,[2.0080e+03 4.0000e+00 2.0000e+00 1.9000e+01 4.3000e+01 4.8406e+01],24,7,3,5740,05740.csv,1.880637027686859,,,1.9153147604897958,68.19855585163732,2
discharge,[2.008e+03 4.000e+00 3.000e+00 0.000e+00 1.000e+00 6.687e+00],24,7,5,5742,05742.csv,1.8806626717011388,,,1.9142807229598289,68.24911670820731,3
discharge,[2008.       4.       3.       4.      16.      37.375],24,7,7,5744,05744.csv,1.8807709009833444,,,1.9135674695773193,68.53187064217782,4
discharge,[2008.       4.       3.       8.      33.      25.703],24,7,9,5746,05746.csv,1.8794508728285058,,,1.912307587862543,68.13136539913835,5
discharge,[2008.       4.       3.      12.      55.      10.687],24,7,11,5748,05748.csv,1.8807003517117404,,,1.904216070528205,67.0588054669833,6
discharge,[2008.       4.       3.      17.      17.      16.015],24,7,13,5750,05750.csv,1.8799352523566075,,,1.9034574693230768,67.2514061354467,7
discharge,[2008.       4.       3.      21.      28.      14.718],24,7,15,5752,05752.csv,1.8815088124038797,,,1.9015924167748686,69.14953732888317,8
discharge,[2.0080e+03 4.0000e+00 4.0000e+00 1.0000e+00 3.8000e+01 1.5218e+01],24,7,17,5754,05754.csv,1.8696907870385844,,,1.8999010475070173,68.98971705983682,9
discharge,[2008.       4.       4.       5.      48.       8.609],24,7,19,5756,05756.csv,1.870052380139199,,,1.9002520690789473,68.98961279160366,10
discharge,[2008.       4.       4.       9.      57.      19.765],24,7,21,5758,05758.csv,1.8700442394188577,,,1.8990067738095235,69.12201926513603,11
discharge,[2008.       4.       4.      17.      56.      27.609],24,7,24,5761,05761.csv,1.8596518987766364,,,1.8876108123065953,75.44136600607456,12
discharge,[2.0080e+03 4.0000e+00 4.0000e+00 2.2000e+01 1.0000e+00 5.4671e+01],24,7,26,5763,05763.csv,1.8590746560862206,,,1.8864843468013741,69.42036076143236,13
discharge,[2.0080e+03 4.0000e+00 5.0000e+00 2.0000e+00 2.0000e+01 2.6703e+01],24,7,28,5765,05765.csv,1.8590084577709232,,,1.8863315919952213,66.55947430286915,14
discharge,[2.008e+03 4.000e+00 5.000e+00 6.000e+00 2.500e+01 1.890e+00],24,7,30,5767,05767.csv,1.8593622586957048,,,1.8753990911603602,69.09179022297967,15
discharge,[2008.       4.       5.      10.      30.      32.312],24,7,32,5769,05769.csv,1.8587355450601035,,,1.8741709255,68.98551894620897,16
discharge,[2008.       4.       5.      14.      34.      41.468],24,7,34,5771,05771.csv,1.847817291322145,,,1.8734617751730416,68.86595872332268,17
discharge,[2008.       4.       5.      18.      39.      25.218],24,7,36,5773,05773.csv,1.8485252916137047,,,1.8628744054059827,68.65611276491207,18
discharge,[2008.       4.       5.      22.      46.      35.484],24,7,38,5775,05775.csv,1.848378951850034,,,1.862797967547619,70.14334242860619,19
discharge,[2008.       4.      18.      21.      10.      19.796],24,7,41,5778,05778.csv,1.8807805437609766,,,1.9122907296342593,70.1234554203981,20
discharge,[2008    4   19    2   29    9],24,7,45,5782,05782.csv,1.8814721597443598,,,1.9111960296333328,68.30458822575292,21
discharge,[2008.       4.      19.       7.      47.      15.703],24,7,49,5786,05786.csv,1.8810954313244785,,,1.8997211370970015,68.2016350630148,22
discharge,[2.0080e+03 4.0000e+00 1.9000e+01 1.3000e+01 1.0000e+00 4.2562e+01],24,7,53,5790,05790.csv,1.8710089649779995,,,1.899008236745098,69.0679797438878,23
discharge,[2008.       4.      19.      18.      27.      29.828],24,7,57,5794,05794.csv,1.8701995151941375,,,1.8990148292895979,66.50453455251996,24
discharge,[2008.       4.      19.      23.      41.      55.687],24,7,61,5798,05798.csv,1.8706715362800985,,,1.8859136266974665,68.59155676578726,25
discharge,[2008.       4.      20.       4.      54.      41.734],24,7,65,5802,05802.csv,1.8596124644020169,,,1.8854663815292874,68.52905994419987,26
discharge,[2008.       4.      20.      10.      16.      28.859],24,7,69,5806,05806.csv,1.860033909718346,,,1.8750684075397692,66.9177537733434,27
discharge,[2008.       4.      20.      15.      37.       5.281],24,7,73,5810,05810.csv,1.8591653109160768,,,1.8741233556284154,67.2534884991312,28
discharge,[2008.       4.      20.      20.      50.      38.921],24,7,77,5814,05814.csv,1.8481398178778288,,,1.8741398401912566,68.16254468350786,29
discharge,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],24,7,81,5818,05818.csv,1.849201702126164,,,1.8641364968238705,67.78319307952917,30
discharge,[2008.       4.      22.      15.      33.      49.875],24,7,85,5822,05822.csv,1.8834677437950846,,,1.90736813677628,68.53634896444328,31
